fullCate,alterCate,group
13324773,24773,13
13338919,38919,13
14343872,43872,14
13344045,44045,13
13336533,36533,13
13324434,24434,13
13328053,28053,13
13340183,40183,13
13346267,46267,13
14344069,44069,14
13330531,30531,13
13244829,44829,13
13339091,39091,13
14246993,46993,14
14346916,46916,14
1429756,9756,14
13310907,10907,13
13339093,39093,13
13346266,46266,13
14346238,46238,14
13327914,27914,13
13340813,40813,13
13344114,44114,13
13335784,35784,13
13326568,26568,13
14346995,46995,14
1334817,4817,13
14345992,45992,14
13246864,46864,13
13348306,48306,13
1336759,6759,13
13336528,36528,13
14345993,45993,14
13310703,10703,13
14340568,40568,14
13210909,10909,13
13341772,41772,13
133496,496,13
14346191,46191,14
13324765,24765,13
13340811,40811,13
13330551,30551,13
13347657,47657,13
14349383,49383,14
14340378,40378,14
13343120,43120,13
14346233,46233,14
1433817,3817,14
14340351,40351,14
1326331,6331,13
13340077,40077,13
13340690,40690,13
13330491,30491,13
13330552,30552,13
13310714,10714,13
13328049,28049,13
13343337,43337,13
1334936,4936,13
14236713,36713,14
14243905,43905,14
13224763,24763,13
13222146,22146,13
13339277,39277,13
14349016,49016,14
13341987,41987,13
14345110,45110,14
13344428,44428,13
14346237,46237,14
14335810,35810,14
13322746,22746,13
13335258,35258,13
13310700,10700,13
14346193,46193,14
13339086,39086,13
13328380,28380,13
13310932,10932,13
14346247,46247,14
13311152,11152,13
13328973,28973,13
13330640,30640,13
14347799,47799,14
14343246,43246,14
13310713,10713,13
14232292,32292,14
13346062,46062,13
14228251,28251,14
14347744,47744,14
13328084,28084,13
14340997,40997,14
13322493,22493,13
1437723,7723,14
133422,422,13
13343414,43414,13
14346240,46240,14
13222697,22697,13
13330068,30068,13
13334177,34177,13
14346192,46192,14
13346334,46334,13
13337905,37905,13
13310906,10906,13
14343239,43239,14
13335007,35007,13
13328379,28379,13
13340180,40180,13
1336369,6369,13
1438403,8403,14
13337881,37881,13
14343759,43759,14
14346157,46157,14
13342209,42209,13
13322492,22492,13
1326319,6319,13
14349697,49697,14
14233699,33699,14
13324775,24775,13
14347743,47743,14
13334170,34170,13
132491,491,13
14340998,40998,14
13334171,34171,13
13341787,41787,13
13310923,10923,13
13240809,40809,13
14340567,40567,14
14338895,38895,14
13336524,36524,13
14347811,47811,14
14244100,44100,14
13327973,27973,13
13327903,27903,13
13330549,30549,13
14332980,32980,14
14249712,49712,14
14343241,43241,14
13348512,48512,13
13334047,34047,13
13349498,49498,13
13343976,43976,13
13310905,10905,13
13230488,30488,13
14342805,42805,14
1336671,6671,13
13324767,24767,13
14246185,46185,14
13339324,39324,13
14248174,48174,14
13243437,43437,13
13327915,27915,13
14343791,43791,14
13324798,24798,13
13230545,30545,13
14349063,49063,14
14346190,46190,14
14339787,39787,14
13338729,38729,13
14347005,47005,14
13337977,37977,13
13341851,41851,13
14346199,46199,14
14343399,43399,14
14320970,20970,14
13328050,28050,13
14339788,39788,14
1424225,4225,14
13336514,36514,13
13339811,39811,13
13337696,37696,13
13334048,34048,13
14246187,46187,14
13340185,40185,13
13227911,27911,13
14346173,46173,14
13310915,10915,13
14247770,47770,14
14246177,46177,14
14326814,26814,14
13336520,36520,13
14346242,46242,14
13343131,43131,13
14322106,22106,14
14237767,37767,14
14348099,48099,14
14245277,45277,14
13310710,10710,13
14346927,46927,14
1331164,1164,13
14336834,36834,14
14243236,43236,14
14248419,48419,14
13341075,41075,13
13210699,10699,13
13337980,37980,13
13310945,10945,13
14346245,46245,14
13321951,21951,13
1335016,5016,13
14335777,35777,14
14346162,46162,14
14346121,46121,14
13328055,28055,13
14346211,46211,14
13342337,42337,13
14347001,47001,14
14236539,36539,14
13243975,43975,13
14228256,28256,14
13330517,30517,13
13327889,27889,13
14348336,48336,14
14333337,33337,14
13310927,10927,13
14337769,37769,14
14346133,46133,14
14324238,24238,14
13336512,36512,13
13227913,27913,13
1437806,7806,14
13336526,36526,13
14349062,49062,14
14339030,39030,14
14237783,37783,14
14335779,35779,14
13317664,17664,13
13342532,42532,13
14342809,42809,14
14348102,48102,14
14347007,47007,14
14346195,46195,14
14341502,41502,14
14337772,37772,14
13337342,37342,13
14348041,48041,14
13330519,30519,13
13330515,30515,13
13336515,36515,13
13327896,27896,13
14346078,46078,14
1423887,3887,14
13337904,37904,13
14346214,46214,14
14348792,48792,14
14347925,47925,14
14339033,39033,14
14347003,47003,14
14346122,46122,14
14233675,33675,14
13341854,41854,13
13310921,10921,13
14246183,46183,14
13343565,43565,13
133460,460,13
14347969,47969,14
14243904,43904,14
14348558,48558,14
14331288,31288,14
1424238,4238,14
13230510,30510,13
14341498,41498,14
14247742,47742,14
14341495,41495,14
13347058,47058,13
14339028,39028,14
14346226,46226,14
13330539,30539,13
14336756,36756,14
14331319,31319,14
14243585,43585,14
14343243,43243,14
14319537,19537,14
14345997,45997,14
14346126,46126,14
13328013,28013,13
14346230,46230,14
14341497,41497,14
132490,490,13
13336516,36516,13
14247772,47772,14
14343591,43591,14
1331224,1224,13
14246184,46184,14
14348782,48782,14
14347797,47797,14
13343341,43341,13
13330514,30514,13
13330516,30516,13
14346821,46821,14
14346244,46244,14
13343944,43944,13
14346146,46146,14
13330538,30538,13
14347927,47927,14
14345922,45922,14
13310930,10930,13
14343764,43764,14
14347808,47808,14
14346994,46994,14
14340362,40362,14
14336832,36832,14
13216567,16567,13
13343946,43946,13
14246167,46167,14
13227924,27924,13
14332407,32407,14
14349717,49717,14
13328457,28457,13
13325089,25089,13
14233375,33375,14
13324766,24766,13
14243255,43255,14
14239930,39930,14
14346997,46997,14
14336835,36835,14
14343593,43593,14
14237764,37764,14
13348934,48934,13
13244318,44318,13
14337262,37262,14
14246153,46153,14
13330524,30524,13
14339709,39709,14
14348132,48132,14
14341721,41721,14
14343875,43875,14
13340203,40203,13
14346202,46202,14
14243257,43257,14
14347000,47000,14
1334820,4820,13
14346999,46999,14
14339694,39694,14
13322488,22488,13
13227918,27918,13
13330530,30530,13
13346046,46046,13
13316677,16677,13
14346919,46919,14
14346123,46123,14
14348056,48056,14
14340792,40792,14
14237768,37768,14
14340365,40365,14
14336761,36761,14
14340404,40404,14
14338582,38582,14
13330513,30513,13
14329324,29324,14
14343240,43240,14
14341210,41210,14
13326550,26550,13
13343066,43066,13
13348511,48511,13
14346552,46552,14
1424009,4009,14
14347008,47008,14
14349008,49008,14
14347831,47831,14
14231916,31916,14
14346128,46128,14
14341620,41620,14
13343093,43093,13
13244325,44325,13
14340364,40364,14
14348098,48098,14
14347820,47820,14
14343599,43599,14
14348058,48058,14
14348277,48277,14
14346156,46156,14
14236828,36828,14
13230512,30512,13
13347401,47401,13
14348100,48100,14
1334737,4737,13
14346033,46033,14
14347859,47859,14
13317663,17663,13
13330492,30492,13
14343248,43248,14
13344147,44147,13
14341827,41827,14
14339031,39031,14
14329052,29052,14
14346823,46823,14
14339952,39952,14
14335808,35808,14
14349698,49698,14
13230546,30546,13
14342800,42800,14
14343596,43596,14
14344814,44814,14
14246928,46928,14
14243592,43592,14
13330528,30528,13
13345148,45148,13
14346189,46189,14
1429947,9947,14
14319263,19263,14
14318361,18361,14
14337774,37774,14
14347861,47861,14
14346194,46194,14
14330119,30119,14
14236829,36829,14
1333278,3278,13
14348333,48333,14
13346909,46909,13
14338584,38584,14
14348047,48047,14
13241073,41073,13
14247764,47764,14
132437,437,13
14342079,42079,14
14332829,32829,14
14339032,39032,14
13337713,37713,13
14348834,48834,14
14340363,40363,14
14346132,46132,14
13230433,30433,13
14335806,35806,14
13330548,30548,13
14329283,29283,14
14340356,40356,14
14340590,40590,14
14342793,42793,14
14331394,31394,14
14343199,43199,14
14347465,47465,14
133461,461,13
14246815,46815,14
14347878,47878,14
13336513,36513,13
14331058,31058,14
14346154,46154,14
13348316,48316,13
14339026,39026,14
14346057,46057,14
14346620,46620,14
14338586,38586,14
13332873,32873,13
14348331,48331,14
14340375,40375,14
13228378,28378,13
14246114,46114,14
14332164,32164,14
14322549,22549,14
14343447,43447,14
14348152,48152,14
14248516,48516,14
14340524,40524,14
14343247,43247,14
14328972,28972,14
14347899,47899,14
14346076,46076,14
14341459,41459,14
14331414,31414,14
14349009,49009,14
13227919,27919,13
14347814,47814,14
13343566,43566,13
14348340,48340,14
14247002,47002,14
13346910,46910,13
14347990,47990,14
14337766,37766,14
14320943,20943,14
13339757,39757,13
14341834,41834,14
14346822,46822,14
14348028,48028,14
14347888,47888,14
14343244,43244,14
14237788,37788,14
14345279,45279,14
14346144,46144,14
14222556,22556,14
14337263,37263,14
14346817,46817,14
13322635,22635,13
14345154,45154,14
1438404,8404,14
14339934,39934,14
13312318,12318,13
14347832,47832,14
14348987,48987,14
14329765,29765,14
1324867,4867,13
14347825,47825,14
1434204,4204,14
14331320,31320,14
14346160,46160,14
14349015,49015,14
14346094,46094,14
14347872,47872,14
14335805,35805,14
13340085,40085,13
14242788,42788,14
14348001,48001,14
14337287,37287,14
14336759,36759,14
14343761,43761,14
14246112,46112,14
14343238,43238,14
13328462,28462,13
14343799,43799,14
14348469,48469,14
10348164,48164,10
1335298,5298,13
14349011,49011,14
14346246,46246,14
14341622,41622,14
14339720,39720,14
1434203,4203,14
14344071,44071,14
14348525,48525,14
14347928,47928,14
14339027,39027,14
14339935,39935,14
14340520,40520,14
14343595,43595,14
14337020,37020,14
14340518,40518,14
14341499,41499,14
14337292,37292,14
14347801,47801,14
14342813,42813,14
14339933,39933,14
14346215,46215,14
14347745,47745,14
14341720,41720,14
14341618,41618,14
14328974,28974,14
14348042,48042,14
1335305,5305,13
14343597,43597,14
14340330,40330,14
14340333,40333,14
13345959,45959,13
14348503,48503,14
14343766,43766,14
14346819,46819,14
14243684,43684,14
14346069,46069,14
14346143,46143,14
14233956,33956,14
13330777,30777,13
14346297,46297,14
14347838,47838,14
14347860,47860,14
14346812,46812,14
14343800,43800,14
14343242,43242,14
13325425,25425,13
14347785,47785,14
14347747,47747,14
13340500,40500,13
14342783,42783,14
10347225,47225,10
14338585,38585,14
14346092,46092,14
14337240,37240,14
14347802,47802,14
14347993,47993,14
14339718,39718,14
14346056,46056,14
14340358,40358,14
14336762,36762,14
14338587,38587,14
14346116,46116,14
1324876,4876,13
14346093,46093,14
1332388,2388,13
14331262,31262,14
14346710,46710,14
14346140,46140,14
14336763,36763,14
14346067,46067,14
14339794,39794,14
14340366,40366,14
14339785,39785,14
14348466,48466,14
14343760,43760,14
14243294,43294,14
14332409,32409,14
13334867,34867,13
14341722,41722,14
14345575,45575,14
13227241,27241,13
14343598,43598,14
14347817,47817,14
1332352,2352,13
14337258,37258,14
14334410,34410,14
14346151,46151,14
14343795,43795,14
14348245,48245,14
14346225,46225,14
14328830,28830,14
14335780,35780,14
14333338,33338,14
14348470,48470,14
1332354,2354,13
14335789,35789,14
14345566,45566,14
14343868,43868,14
13339087,39087,13
14342292,42292,14
14346007,46007,14
14339858,39858,14
14348033,48033,14
14347787,47787,14
14342789,42789,14
14349577,49577,14
14237285,37285,14
14331286,31286,14
14343401,43401,14
14343377,43377,14
13230845,30845,13
14348003,48003,14
14345281,45281,14
14336833,36833,14
14348473,48473,14
14347804,47804,14
14346182,46182,14
14340376,40376,14
14337237,37237,14
14347998,47998,14
14340999,40999,14
14348155,48155,14
13325414,25414,13
14341496,41496,14
14343765,43765,14
14347792,47792,14
14348131,48131,14
14347824,47824,14
14343079,43079,14
14348101,48101,14
1336693,6693,13
14339843,39843,14
14246179,46179,14
14346166,46166,14
14347812,47812,14
13348317,48317,13
14237249,37249,14
14348012,48012,14
14339029,39029,14
14339854,39854,14
14343402,43402,14
14347882,47882,14
14340355,40355,14
14349069,49069,14
14247779,47779,14
14346228,46228,14
14344956,44956,14
14341256,41256,14
14342819,42819,14
1032827,2827,10
13340190,40190,13
14346163,46163,14
14347828,47828,14
14349716,49716,14
13325760,25760,13
14341723,41723,14
14348520,48520,14
14344419,44419,14
13243130,43130,13
13338813,38813,13
14336774,36774,14
14341494,41494,14
14342790,42790,14
14337234,37234,14
14340061,40061,14
13334051,34051,13
14347864,47864,14
14340521,40521,14
14339958,39958,14
14347840,47840,14
14346174,46174,14
14340516,40516,14
14243266,43266,14
14348016,48016,14
13310922,10922,13
14347794,47794,14
14346176,46176,14
14347857,47857,14
14340478,40478,14
14233672,33672,14
14348017,48017,14
14343690,43690,14
14343400,43400,14
14340360,40360,14
13346263,46263,13
14346213,46213,14
14348023,48023,14
14246120,46120,14
14348037,48037,14
14347813,47813,14
14345705,45705,14
14346129,46129,14
14348528,48528,14
14349714,49714,14
14343870,43870,14
14343864,43864,14
14348013,48013,14
14247986,47986,14
14340515,40515,14
14240785,40785,14
13322489,22489,13
14341917,41917,14
13330529,30529,13
13324768,24768,13
14347818,47818,14
14243279,43279,14
14243911,43911,14
14347999,47999,14
14337232,37232,14
14342794,42794,14
14343624,43624,14
14348502,48502,14
14343344,43344,14
14347997,47997,14
14346820,46820,14
14343876,43876,14
14246066,46066,14
14338583,38583,14
14347978,47978,14
132418,418,13
13342026,42026,13
14246929,46929,14
14347871,47871,14
13310904,10904,13
14243902,43902,14
14339693,39693,14
14331313,31313,14
14243906,43906,14
14342667,42667,14
10348876,48876,10
13332538,32538,13
14343397,43397,14
14347873,47873,14
14347983,47983,14
14237253,37253,14
14348005,48005,14
14348039,48039,14
14245276,45276,14
14339856,39856,14
14340666,40666,14
14336511,36511,14
14339842,39842,14
13310711,10711,13
14347829,47829,14
14348020,48020,14
14337331,37331,14
13343342,43342,13
13321901,21901,13
1437844,7844,14
14347790,47790,14
14342061,42061,14
14339865,39865,14
14322543,22543,14
14342785,42785,14
10330963,30963,10
14338579,38579,14
13336525,36525,13
14338580,38580,14
14348998,48998,14
14347982,47982,14
14243313,43313,14
10348694,48694,10
14348043,48043,14
14343687,43687,14
14339692,39692,14
14337340,37340,14
14343343,43343,14
14347879,47879,14
14348244,48244,14
14247498,47498,14
14340762,40762,14
14328181,28181,14
14347979,47979,14
14347826,47826,14
13310924,10924,13
14347833,47833,14
14345921,45921,14
13340187,40187,13
14341207,41207,14
14337001,37001,14
14247142,47142,14
14348022,48022,14
14348151,48151,14
14341208,41208,14
14341008,41008,14
14239773,39773,14
14346175,46175,14
14347823,47823,14
13339088,39088,13
14346811,46811,14
14347783,47783,14
14343644,43644,14
14343348,43348,14
14335807,35807,14
14347805,47805,14
13343438,43438,13
102133,133,10
14348468,48468,14
14326884,26884,14
14348054,48054,14
14348527,48527,14
14337239,37239,14
14337950,37950,14
14237276,37276,14
14343350,43350,14
1334924,4924,13
14346713,46713,14
14242781,42781,14
14343871,43871,14
14342652,42652,14
14347789,47789,14
14243296,43296,14
14339931,39931,14
13328051,28051,13
14347800,47800,14
14237251,37251,14
14326866,26866,14
14326898,26898,14
14340477,40477,14
14243908,43908,14
13330520,30520,13
14339025,39025,14
10230262,30262,10
102293,293,10
14237780,37780,14
14346241,46241,14
132492,492,13
14348011,48011,14
14343645,43645,14
14347858,47858,14
14348060,48060,14
14341828,41828,14
14337247,37247,14
14337332,37332,14
14348332,48332,14
14343454,43454,14
14340689,40689,14
14237248,37248,14
14343804,43804,14
14336750,36750,14
14336548,36548,14
14326806,26806,14
14247781,47781,14
13330526,30526,13
14347355,47355,14
13328381,28381,13
14347788,47788,14
14342648,42648,14
14347827,47827,14
14337269,37269,14
13322761,22761,13
14341837,41837,14
1423978,3978,14
14347786,47786,14
10331612,31612,10
14237280,37280,14
14248465,48465,14
14348014,48014,14
14346201,46201,14
14345161,45161,14
14337000,37000,14
14348501,48501,14
14348990,48990,14
14347874,47874,14
14319079,19079,14
1336841,6841,13
14348524,48524,14
14348008,48008,14
14343588,43588,14
14343368,43368,14
14243289,43289,14
14337257,37257,14
10348450,48450,10
14343200,43200,14
14347881,47881,14
14247766,47766,14
14333739,33739,14
14327296,27296,14
14247316,47316,14
14348007,48007,14
14347868,47868,14
14247760,47760,14
13332537,32537,13
14343762,43762,14
10348860,48860,10
14347748,47748,14
13334049,34049,13
14343509,43509,14
14326934,26934,14
14237307,37307,14
10248160,48160,10
14347900,47900,14
14343590,43590,14
14348059,48059,14
14348153,48153,14
14348235,48235,14
14345574,45574,14
14348000,48000,14
14237282,37282,14
14337241,37241,14
14343508,43508,14
13227923,27923,13
14237311,37311,14
14347875,47875,14
14346298,46298,14
10348369,48369,10
13330547,30547,13
14333826,33826,14
14341279,41279,14
14348009,48009,14
14347143,47143,14
14343054,43054,14
14337265,37265,14
14342103,42103,14
14341630,41630,14
14342059,42059,14
14337318,37318,14
14243297,43297,14
14344070,44070,14
14343796,43796,14
14346229,46229,14
14348040,48040,14
14347815,47815,14
14347894,47894,14
13322636,22636,13
13327922,27922,13
14341546,41546,14
14348472,48472,14
14345274,45274,14
14333341,33341,14
14326756,26756,14
14341832,41832,14
14341838,41838,14
14237309,37309,14
10348754,48754,10
14342062,42062,14
14247550,47550,14
10348582,48582,10
14343798,43798,14
14347994,47994,14
14337290,37290,14
14237284,37284,14
14346236,46236,14
14340332,40332,14
14343383,43383,14
14342573,42573,14
14345280,45280,14
14342782,42782,14
14332406,32406,14
14341634,41634,14
14347837,47837,14
14343339,43339,14
14348004,48004,14
14339861,39861,14
14341635,41635,14
14347795,47795,14
103409,409,10
14347547,47547,14
14345109,45109,14
1032830,2830,10
14337270,37270,14
14340361,40361,14
14339840,39840,14
14343198,43198,14
14348029,48029,14
10348583,48583,10
14341842,41842,14
14342060,42060,14
10247180,47180,10
14348519,48519,14
14243281,43281,14
14337271,37271,14
14341503,41503,14
14343863,43863,14
14326650,26650,14
14339560,39560,14
14348062,48062,14
14346235,46235,14
14339719,39719,14
103664,664,10
14337327,37327,14
14242797,42797,14
14245238,45238,14
14341999,41999,14
14337268,37268,14
14347845,47845,14
14337339,37339,14
14333223,33223,14
14340688,40688,14
14343380,43380,14
14337233,37233,14
10345178,45178,10
14244102,44102,14
14340995,40995,14
14248257,48257,14
14246118,46118,14
14339851,39851,14
14237283,37283,14
14346250,46250,14
14326801,26801,14
14337326,37326,14
14337320,37320,14
14243396,43396,14
1031752,1752,10
14348422,48422,14
14347798,47798,14
14248154,48154,14
14343691,43691,14
14326868,26868,14
14340400,40400,14
14237281,37281,14
103384,384,10
14342102,42102,14
14340486,40486,14
14239768,39768,14
14347006,47006,14
14341320,41320,14
14340522,40522,14
10348555,48555,10
14345510,45510,14
14345944,45944,14
14337329,37329,14
14341724,41724,14
14348169,48169,14
14346196,46196,14
14341462,41462,14
14342651,42651,14
14344954,44954,14
14345995,45995,14
14337317,37317,14
10345584,45584,10
14340682,40682,14
10349259,49259,10
14346029,46029,14
14343803,43803,14
14344951,44951,14
14347991,47991,14
14340484,40484,14
14337778,37778,14
14347807,47807,14
14348018,48018,14
14246119,46119,14
10248653,48653,10
14243283,43283,14
14343050,43050,14
14329185,29185,14
1032061,2061,10
14342836,42836,14
14349065,49065,14
14345111,45111,14
14344418,44418,14
14347971,47971,14
14338588,38588,14
14342668,42668,14
14346127,46127,14
14347992,47992,14
14348006,48006,14
14348279,48279,14
1438402,8402,14
14340523,40523,14
14345708,45708,14
103651,651,10
14348021,48021,14
14337765,37765,14
10318469,18469,10
14243284,43284,14
14340279,40279,14
14345576,45576,14
1424205,4205,14
14345704,45704,14
14346917,46917,14
14349715,49715,14
14345107,45107,14
14339857,39857,14
14343866,43866,14
14339859,39859,14
14347810,47810,14
14348986,48986,14
14342574,42574,14
14326822,26822,14
14243271,43271,14
14346715,46715,14
14343507,43507,14
14243276,43276,14
14338581,38581,14
14340691,40691,14
14343589,43589,14
10341557,41557,10
1032077,2077,10
14340784,40784,14
14346918,46918,14
14337293,37293,14
14337288,37288,14
14239739,39739,14
14343594,43594,14
14339839,39839,14
14344417,44417,14
14340281,40281,14
14243295,43295,14
10328985,28985,10
14341463,41463,14
14340062,40062,14
14347835,47835,14
14322570,22570,14
14326869,26869,14
14349733,49733,14
14344424,44424,14
14345994,45994,14
10344227,44227,10
14342057,42057,14
14342001,42001,14
14347782,47782,14
14346068,46068,14
14339786,39786,14
14237277,37277,14
14243275,43275,14
14348988,48988,14
14326918,26918,14
102207,207,10
14340068,40068,14
14237784,37784,14
14337316,37316,14
14339853,39853,14
14239772,39772,14
14343362,43362,14
14246136,46136,14
14339836,39836,14
103301,301,10
14341316,41316,14
1034312,4312,10
14348983,48983,14
14247009,47009,14
14343365,43365,14
14237785,37785,14
14341543,41543,14
14347791,47791,14
14237761,37761,14
14326909,26909,14
103748,748,10
14347044,47044,14
14343806,43806,14
14346010,46010,14
14342784,42784,14
14339867,39867,14
14243903,43903,14
14237308,37308,14
14348034,48034,14
1434201,4201,14
14343141,43141,14
14344413,44413,14
14345505,45505,14
14346124,46124,14
10340676,40676,10
14326775,26775,14
14348945,48945,14
14348015,48015,14
14341994,41994,14
14348032,48032,14
14335259,35259,14
14326778,26778,14
14237787,37787,14
14243287,43287,14
14341314,41314,14
10233293,33293,10
10348568,48568,10
1434209,4209,14
14339717,39717,14
14341996,41996,14
14243335,43335,14
14243311,43311,14
14339863,39863,14
14341545,41545,14
14341836,41836,14
10247884,47884,10
14347970,47970,14
14347830,47830,14
14347839,47839,14
14241613,41613,14
14340052,40052,14
14342838,42838,14
14342065,42065,14
14340751,40751,14
14340066,40066,14
14348030,48030,14
14243274,43274,14
14347816,47816,14
14243272,43272,14
10341629,41629,10
14339731,39731,14
14346032,46032,14
14237238,37238,14
10339466,39466,10
14343452,43452,14
14348246,48246,14
14341617,41617,14
14347869,47869,14
14345707,45707,14
14243258,43258,14
14343873,43873,14
14243253,43253,14
14341631,41631,14
14349732,49732,14
14328182,28182,14
10346784,46784,10
14326823,26823,14
14349064,49064,14
14341587,41587,14
14237254,37254,14
14326887,26887,14
14340672,40672,14
14233674,33674,14
14345297,45297,14
14341001,41001,14
10348666,48666,10
14243404,43404,14
14326932,26932,14
10314832,14832,10
14343685,43685,14
14336554,36554,14
14343511,43511,14
10346322,46322,10
14348471,48471,14
14343874,43874,14
14344421,44421,14
14347889,47889,14
14340476,40476,14
14239775,39775,14
14336702,36702,14
14331314,31314,14
14326916,26916,14
14346159,46159,14
14340487,40487,14
1032610,2610,10
1424197,4197,14
14348952,48952,14
10346324,46324,10
10342715,42715,10
14347870,47870,14
14342645,42645,14
14239771,39771,14
14343877,43877,14
14339732,39732,14
14345553,45553,14
14346035,46035,14
14341544,41544,14
14243254,43254,14
10348182,48182,10
14339751,39751,14
14341839,41839,14
14349730,49730,14
1032582,2582,10
11348813,48813,11
14345506,45506,14
14244948,44948,14
14236159,36159,14
10345252,45252,10
14340517,40517,14
14347463,47463,14
14347821,47821,14
14339135,39135,14
10348168,48168,10
10340536,40536,10
14333821,33821,14
14344429,44429,14
14247027,47027,14
14342926,42926,14
14344927,44927,14
14348010,48010,14
14347836,47836,14
10224476,24476,10
10214913,14913,10
14340283,40283,14
14343442,43442,14
14343807,43807,14
14346712,46712,14
14348467,48467,14
14346318,46318,14
14347981,47981,14
14340519,40519,14
14340475,40475,14
14340485,40485,14
10348181,48181,10
14337775,37775,14
14343448,43448,14
10340160,40160,10
14336162,36162,14
14341007,41007,14
14347893,47893,14
14346005,46005,14
10348365,48365,10
11348544,48544,11
10339981,39981,10
14343361,43361,14
10312826,12826,10
14340284,40284,14
14346714,46714,14
14237781,37781,14
14348522,48522,14
14339860,39860,14
14347793,47793,14
14340280,40280,14
14341006,41006,14
14344953,44953,14
10248161,48161,10
14345112,45112,14
10346604,46604,10
14343338,43338,14
14347107,47107,14
14348793,48793,14
11339443,39443,11
10348206,48206,10
14343140,43140,14
11347752,47752,11
14236714,36714,14
14347863,47863,14
14341257,41257,14
10341530,41530,10
10348183,48183,10
14348036,48036,14
14339866,39866,14
14348157,48157,14
10348635,48635,10
14326885,26885,14
14338590,38590,14
14341995,41995,14
10338885,38885,10
14346095,46095,14
14342067,42067,14
14237231,37231,14
11348935,48935,11
14345509,45509,14
14348055,48055,14
14344333,44333,14
14341317,41317,14
10346605,46605,10
10348673,48673,10
10340295,40295,10
11322869,22869,11
14345573,45573,14
14243405,43405,14
14339868,39868,14
14347876,47876,14
14341540,41540,14
10348239,48239,10
14337261,37261,14
14340282,40282,14
10248359,48359,10
14343349,43349,14
10348877,48877,10
14345996,45996,14
10348654,48654,10
14341541,41541,14
14347806,47806,14
14243277,43277,14
10346638,46638,10
10346603,46603,10
14342058,42058,14
14343386,43386,14
14347877,47877,14
14343347,43347,14
14343345,43345,14
10317287,17287,10
10342710,42710,10
14347819,47819,14
14347091,47091,14
14326919,26919,14
103277,277,10
14342840,42840,14
14343801,43801,14
14341542,41542,14
14341833,41833,14
14348019,48019,14
10212250,12250,10
14343867,43867,14
14339980,39980,14
103131,131,10
14342101,42101,14
14345675,45675,14
14236392,36392,14
14248110,48110,14
11230049,30049,11
14343456,43456,14
103652,652,10
14236827,36827,14
10349006,49006,10
14347867,47867,14
14339855,39855,14
14345508,45508,14
14240354,40354,14
10249771,49771,10
14339978,39978,14
14342751,42751,14
14342659,42659,14
10248399,48399,10
14244327,44327,14
14337256,37256,14
10347104,47104,10
103650,650,10
14340994,40994,14
10337131,37131,10
14243406,43406,14
10348361,48361,10
14247768,47768,14
14341506,41506,14
14346219,46219,14
103127,127,10
103128,128,10
1131678,1678,11
14348521,48521,14
14243286,43286,14
14342837,42837,14
10346636,46636,10
14341000,41000,14
10346631,46631,10
14340670,40670,14
11330078,30078,11
102313,313,10
14247964,47964,14
14226896,26896,14
10344579,44579,10
10348566,48566,10
14341997,41997,14
14337328,37328,14
11330053,30053,11
10345194,45194,10
14346115,46115,14
14226883,26883,14
14243252,43252,14
10345494,45494,10
14347880,47880,14
14344330,44330,14
14340348,40348,14
14341205,41205,14
14337255,37255,14
14348994,48994,14
14346169,46169,14
14344416,44416,14
1034270,4270,10
10312275,12275,10
14326886,26886,14
10331989,31989,10
14326900,26900,14
11230088,30088,11
14341549,41549,14
10349774,49774,10
10348560,48560,10
10314914,14914,10
10327403,27403,10
1024257,4257,10
10346323,46323,10
14243293,43293,14
14342839,42839,14
14243299,43299,14
14346212,46212,14
14347809,47809,14
10348755,48755,10
14343689,43689,14
14328090,28090,14
10339903,39903,10
14349588,49588,14
14341255,41255,14
10346782,46782,10
14239774,39774,14
14346171,46171,14
10348362,48362,10
14237278,37278,14
11330080,30080,11
14339136,39136,14
10346254,46254,10
10336897,36897,10
14341258,41258,14
14347890,47890,14
14348002,48002,14
14343441,43441,14
10349776,49776,10
14243403,43403,14
10348973,48973,10
11343869,43869,11
14237274,37274,14
103279,279,10
102302,302,10
14236390,36390,14
14346009,46009,14
14342791,42791,14
14343444,43444,14
10322510,22510,10
14328157,28157,14
14237857,37857,14
14343332,43332,14
112808,808,11
14336555,36555,14
10224954,24954,10
10347182,47182,10
10348477,48477,10
11330089,30089,11
11344270,44270,11
14337341,37341,14
14338578,38578,14
10346255,46255,10
14341998,41998,14
102206,206,10
11312468,12468,11
14343334,43334,14
10348179,48179,10
14341204,41204,14
14340331,40331,14
14343450,43450,14
10348627,48627,10
11348933,48933,11
14342816,42816,14
14343463,43463,14
14237275,37275,14
14343136,43136,14
14341122,41122,14
10322511,22511,10
10348858,48858,10
14343445,43445,14
11348930,48930,11
10348208,48208,10
14347834,47834,14
14347822,47822,14
14341259,41259,14
14336685,36685,14
10249414,49414,10
14339793,39793,14
1032067,2067,10
11342124,42124,11
11310522,10522,11
103236,236,10
14348027,48027,14
14343398,43398,14
10347083,47083,10
10338244,38244,10
10348213,48213,10
11326673,26673,11
14343453,43453,14
14343152,43152,14
14335781,35781,14
14337286,37286,14
14337756,37756,14
14340996,40996,14
14337319,37319,14
10243706,43706,10
11344079,44079,11
14326867,26867,14
14347106,47106,14
10348587,48587,10
14336698,36698,14
11349726,49726,11
14348048,48048,14
10339945,39945,10
11336467,36467,11
